_DeltaTime,_ExactTime,_Date,_color,_content,_name,_msg_type,
30.31,19:35:13,2021.12.30,e33fff,帅哥！！！！,周劳西爱喝粥,danmaku,
30.31,19:35:13,2021.12.30,58c1de,好看！,丶Rye_Akai丶,danmaku,
31.35,19:35:14,2021.12.30,e33fff,主播太帅了爱了爱了,哥谭旧友,danmaku,
31.35,19:35:14,2021.12.30,58c1de,哈哈哈哈哈哈哈哈,与君酌月,danmaku,
31.35,19:35:14,2021.12.30,e33fff,你的刘海比我会！,一碗甜酒w,danmaku,
31.35,19:35:14,2021.12.30,e33fff,哈哈哈哈哈哈哈好,一粒穿裤子的云,danmaku,
31.35,19:35:14,2021.12.30,e33fff,可恶你太好看了,三根刘海的小明,danmaku,
31.35,19:35:14,2021.12.30,e33fff,哈哈哈哈哈哈哈哈哈哈,隔壁李大橘,danmaku,
31.35,19:35:14,2021.12.30,e33fff,？？？,仟佰何,danmaku,
31.35,19:35:14,2021.12.30,e33fff,崽崽能不能不要剪了,田六啊,danmaku,
31.35,19:35:14,2021.12.30,e33fff,noooooo,Invisible月丶,danmaku,
31.35,19:35:14,2021.12.30,58c1de,熟悉的痛苦面具,花生芝麻碎,danmaku,
32.38,19:35:15,2021.12.30,e33fff,不————,邬了个幻幻,danmaku,
32.38,19:35:15,2021.12.30,975ef9,你怎么样都好看！,佐佐木面包人,danmaku,
32.38,19:35:15,2021.12.30,e33fff,没事没事,听风和她,danmaku,
32.38,19:35:15,2021.12.30,58c1de,哈哈哈哈哈哈哈,寄江北丶,danmaku,
32.38,19:35:15,2021.12.30,e33fff,哈哈哈哈哈哈哈哈哈,人美心善温客行,danmaku,
32.38,19:35:15,2021.12.30,975ef9,更好看了呜呜呜,野生月亮_,danmaku,
32.39,19:35:15,2021.12.30,58c1de,痣很好看啊,_Burningmoon_,danmaku,
33.44,19:35:16,2021.12.30,ffffff,好,游啊呦啊哟,danmaku,
33.44,19:35:16,2021.12.30,e33fff,太帅了,月月月月月11,danmaku,
33.44,19:35:16,2021.12.30,455ff6,袋袋子先生超能装支持了1个铃铛,爆炸小妞,danmaku,
33.44,19:35:16,2021.12.30,e33fff,！！！！不要啊？,ALTMANCOSMOS,danmaku,
33.44,19:35:16,2021.12.30,ffffff,我怎么音画不同步,可了可勒,danmaku,
33.44,19:35:16,2021.12.30,e33fff,好看的,猫猫头悍匪,danmaku,
33.44,19:35:16,2021.12.30,455ff6,我喜欢,SAFE了,danmaku,
33.44,19:35:16,2021.12.30,e33fff,你怎样都很好看！！！！！！,苏栢,danmaku,
33.44,19:35:16,2021.12.30,455ff6,哈哈哈哈哈哈,木子猫的鱼,danmaku,
33.44,19:35:16,2021.12.30,58c1de,都好看！,惠风不会疯,danmaku,
34.49,19:35:17,2021.12.30,455ff6,大米先生：？,芝芝莓莓没有意思丶,danmaku,
34.49,19:35:17,2021.12.30,54eed8,你超級帥！！！！,航归,danmaku,
34.49,19:35:17,2021.12.30,455ff6,怎么都好,Aiaiaiaiaya,danmaku,
34.49,19:35:17,2021.12.30,455ff6,哈哈哈哈哈哈哈,小熊摊手__,danmaku,
34.5,19:35:17,2021.12.30,e33fff,哈哈哈哈哈,是楚楚我昂,danmaku,
34.5,19:35:17,2021.12.30,455ff6,袋袋子先生超能装支持了2个铃铛,爆炸小妞,danmaku,
34.5,19:35:17,2021.12.30,455ff6,太帅啦,姜丝酸萝卜-,danmaku,
34.5,19:35:17,2021.12.30,e33fff,哈哈哈哈哈哈哈,乱码零番机箱,danmaku,
34.5,19:35:17,2021.12.30,ffffff,哈哈哈哈哈哈哈哈哈哈,这是七七呀-,danmaku,
34.5,19:35:17,2021.12.30,e33fff,你的表情管理一如既往,77大魔王ssssss_,danmaku,
35.52,19:35:18,2021.12.30,54eed8,没事 也好看,海塔,danmaku,
35.52,19:35:18,2021.12.30,58c1de,头发真的长长的,凌晨三点半,danmaku,
35.52,19:35:18,2021.12.30,455ff6,呜呜呜,SAFE了,danmaku,
35.52,19:35:18,2021.12.30,e33fff,哈哈哈哈哈哈哈哈哈,狍狍狍子啊,danmaku,
35.52,19:35:18,2021.12.30,e33fff,没事的我们喜欢！,绿茶摩多摩多,danmaku,
35.52,19:35:18,2021.12.30,58c1de,帅拉了兄弟,关嘉鹅鹅鹅鹅,danmaku,
35.52,19:35:18,2021.12.30,455ff6,你喜欢就好,再也不想搬砖了,danmaku,
35.52,19:35:18,2021.12.30,e33fff,我都喜欢,你你你说这河狸吗,danmaku,
35.52,19:35:18,2021.12.30,e33fff,我喜欢你的痣！,--Genji--,danmaku,
36.55,19:35:19,2021.12.30,e33fff,好吧～你开心就好,敲高冷的天然呆,danmaku,
36.55,19:35:19,2021.12.30,455ff6,漂亮了,椀蓝蓝蓝蓝,danmaku,
36.55,19:35:19,2021.12.30,58c1de,哎呀,藤井哇塞,danmaku,
36.55,19:35:19,2021.12.30,e33fff,好好好，你喜欢就好,天龙图,danmaku,
36.55,19:35:19,2021.12.30,e33fff,去了也好看！,Larry南归,danmaku,
36.55,19:35:19,2021.12.30,e33fff,主播好帅,哥谭旧友,danmaku,
36.55,19:35:19,2021.12.30,58c1de,眼镜！,这个delay有点销魂,danmaku,
36.55,19:35:19,2021.12.30,e33fff,没有宝宝！你很好看,可达鸭爱好者,danmaku,
37.66,19:35:20,2021.12.30,58c1de,太帅了哥,凉猹吖,danmaku,
37.66,19:35:20,2021.12.30,58c1de,可恶,鸽鸽鸽鸽鸽鸽鸽鸽鸽纸,danmaku,
37.66,19:35:20,2021.12.30,455ff6,Remember_Echo支持了1个舰长,爆炸小妞,danmaku,
37.66,19:35:20,2021.12.30,455ff6,你不是,任星然,danmaku,
37.66,19:35:20,2021.12.30,e33fff,可恶,仟佰何,danmaku,
37.66,19:35:20,2021.12.30,58c1de,救命,南絮絮的大动脉脉捏,danmaku,
37.66,19:35:20,2021.12.30,455ff6,你开心就好,幽幽幽哩哩哩,danmaku,
38.95,19:35:21,2021.12.30,e33fff,我喜欢啊,遗我北山薇,danmaku,
38.95,19:35:21,2021.12.30,58c1de,好好看啊,小闪电千枝实,danmaku,
38.95,19:35:21,2021.12.30,e33fff,不喜欢就切！,莫莫冒泡,danmaku,
38.95,19:35:21,2021.12.30,e33fff,没了好看,妖精笔记,danmaku,
38.95,19:35:21,2021.12.30,ffffff,切了就切了,游啊呦啊哟,danmaku,
38.95,19:35:21,2021.12.30,e33fff,好看(○｀ε´○),听风和她,danmaku,
38.95,19:35:21,2021.12.30,455ff6,宝贝！！！,想吃烤肉肉肉,danmaku,
38.95,19:35:21,2021.12.30,e33fff,都好看,猫猫头悍匪,danmaku,
38.95,19:35:21,2021.12.30,58c1de,哈哈哈哈哈,芋泥茶茶子,danmaku,
40.0,19:35:22,2021.12.30,e33fff,那就点吧,乱码零番机箱,danmaku,
40.0,19:35:22,2021.12.30,e33fff,其实没关系的啦,草莓枝,danmaku,
40.0,19:35:22,2021.12.30,e33fff,你喜欢就好,F路比,danmaku,
40.0,19:35:22,2021.12.30,455ff6,我晕啦,姜丝酸萝卜-,danmaku,
40.0,19:35:22,2021.12.30,e33fff,好看的好看的,箐箐雨,danmaku,
40.0,19:35:22,2021.12.30,54eed8,哈哈哈哈哈哈,海塔,danmaku,
40.0,19:35:22,2021.12.30,455ff6,我都喜欢的,木子猫的鱼,danmaku,
41.04,19:35:23,2021.12.30,455ff6,太帅了,小熊摊手__,danmaku,
41.04,19:35:23,2021.12.30,e33fff,好耶,三根刘海的小明,danmaku,
41.04,19:35:23,2021.12.30,455ff6,好看好看,魔法丧毛血旺,danmaku,
41.04,19:35:23,2021.12.30,ffffff,哈哈哈哈哈哈哈哈哈哈哈,林小熙er,danmaku,
41.04,19:35:23,2021.12.30,e33fff,找到眼镜了？,杰个昵称很高级,danmaku,
41.04,19:35:23,2021.12.30,58c1de,好好看,南絮絮的大动脉脉捏,danmaku,
42.08,19:35:24,2021.12.30,e33fff,哥哥好帅好苏,哥谭旧友,danmaku,
42.08,19:35:24,2021.12.30,975ef9,55我喜欢,名一_,danmaku,
42.08,19:35:24,2021.12.30,ffffff,好看的,嗷呜-啪,danmaku,
42.08,19:35:24,2021.12.30,455ff6,我也喜欢！！,果糖猫莉小姐,danmaku,
42.08,19:35:24,2021.12.30,455ff6,点痣了？？？,椀蓝蓝蓝蓝,danmaku,
42.08,19:35:24,2021.12.30,e33fff,好好好,-Mephisto,danmaku,
43.1,19:35:25,2021.12.30,e33fff,哈哈哈哈哈哈哈哈哈哈哈,人美心善温客行,danmaku,
43.1,19:35:25,2021.12.30,e33fff,那是你的特色啊！,发财暴富早点睡,danmaku,
43.1,19:35:25,2021.12.30,e33fff,你喜欢就好,醉月清,danmaku,
43.1,19:35:25,2021.12.30,e33fff,主播帅炸了,豆沙包子是白菜馅的,danmaku,
43.1,19:35:25,2021.12.30,455ff6,呜呜我很喜欢的,阿游只为一个人而来,danmaku,
43.1,19:35:25,2021.12.30,e33fff,可恶！,豆乳玉麒麟呀,danmaku,
43.1,19:35:25,2021.12.30,e33fff,嗯嗯宝子好看的,-洛井言-,danmaku,
43.1,19:35:25,2021.12.30,e33fff,你开心就好,橘座不睡觉,danmaku,
44.13,19:35:26,2021.12.30,e33fff,不要啊,_喵内__,danmaku,
44.14,19:35:26,2021.12.30,455ff6,可恶居然藏到现在,嘣嘣123ABC,danmaku,
44.14,19:35:26,2021.12.30,ffffff,好少年啊啊啊崽崽,自由快乐致你,danmaku,
44.14,19:35:26,2021.12.30,e33fff,太好看了我的天,Coco一点都不抠,danmaku,
44.14,19:35:26,2021.12.30,455ff6,能不能别剪！！！！！,小晗从小爱挑食,danmaku,
45.3,19:35:28,2021.12.30,ffffff,你开心就可以,游啊呦啊哟,danmaku,
45.3,19:35:28,2021.12.30,455ff6,确实,顾沧沅,danmaku,
45.3,19:35:28,2021.12.30,54eed8,都好看！,无敌可爱条条,danmaku,
45.3,19:35:28,2021.12.30,e33fff,好看好看,大风吹来小星星,danmaku,
46.37,19:35:29,2021.12.30,54eed8,好想你,橙野在泡茶,danmaku,
46.37,19:35:29,2021.12.30,975ef9,有没有都很好看！,佐佐木面包人,danmaku,
46.37,19:35:29,2021.12.30,e33fff,喜欢哥哥的颜值 哥哥是颜值主播,哥谭旧友,danmaku,
46.37,19:35:29,2021.12.30,58c1de,这长发绝了呀,CHANGEE,danmaku,
46.37,19:35:29,2021.12.30,e33fff,哈哈哈哈哈哈哈,猫狸子的瓜,danmaku,
47.39,19:35:30,2021.12.30,e33fff,没事没事,河三川,danmaku,
47.39,19:35:30,2021.12.30,455ff6,宝，眼镜戴上看看！,明月隐影,danmaku,
47.39,19:35:30,2021.12.30,e33fff,太好看了,芝士卷卷小菜菜,danmaku,
47.39,19:35:30,2021.12.30,455ff6,都好看,奶酪发电站,danmaku,
47.39,19:35:30,2021.12.30,54eed8,你想搞掉就搞掉,公子同归,danmaku,
48.42,19:35:31,2021.12.30,e33fff,小痣—————,邬了个幻幻,danmaku,
48.43,19:35:31,2021.12.30,e33fff,太漂亮了,方丈憋跑我是小施主,danmaku,
48.43,19:35:31,2021.12.30,54eed8,可恶,圈圈圆圆的我ww,danmaku,
48.43,19:35:31,2021.12.30,e33fff,你喜欢就好,炭烧酸奶酱-,danmaku,
48.43,19:35:31,2021.12.30,e33fff,你喜欢就好,你你你说这河狸吗,danmaku,
48.43,19:35:31,2021.12.30,e33fff,好看,付依笑,danmaku,
48.43,19:35:31,2021.12.30,58c1de,麦外敷,南絮絮的大动脉脉捏,danmaku,
49.62,19:35:32,2021.12.30,e33fff,哇,听风和她,danmaku,
49.62,19:35:32,2021.12.30,58c1de,都好看！,熙尧啊摇,danmaku,
49.62,19:35:32,2021.12.30,58c1de,看看猫！！！,21杠杠杠,danmaku,
49.62,19:35:32,2021.12.30,e33fff,都很好看,草莓枝,danmaku,
49.62,19:35:32,2021.12.30,e33fff,你不喜欢就不要,-Mephisto,danmaku,
49.62,19:35:32,2021.12.30,54eed8,哈哈哈哈哈哈哈,超想吃舒芙蕾,danmaku,
49.62,19:35:32,2021.12.30,58c1de,太好看了,LAMN我的梦,danmaku,
49.62,19:35:32,2021.12.30,58c1de,这可真好看,小闪电千枝实,danmaku,
49.62,19:35:32,2021.12.30,e33fff,你好好看啊,壹条大川向东流,danmaku,
49.62,19:35:32,2021.12.30,455ff6,不喜欢就切！,墨墨鱼骨,danmaku,
50.78,19:35:33,2021.12.30,58c1de,哈哈哈哈哈哈,哭的人44号,danmaku,
50.78,19:35:33,2021.12.30,e33fff,没关系的,楼大树,danmaku,
50.78,19:35:33,2021.12.30,e33fff,你不喜欢就切！！,莫莫冒泡,danmaku,
50.78,19:35:33,2021.12.30,455ff6,你戴眼镜好看！,雪雪子是天蓝色,danmaku,
50.78,19:35:33,2021.12.30,e33fff,好看好看,敲高冷的天然呆,danmaku,
50.78,19:35:33,2021.12.30,455ff6,太好看了！！！！！,小晗从小爱挑食,danmaku,
50.78,19:35:33,2021.12.30,e33fff,可恶你好好看,一碗甜酒w,danmaku,
50.78,19:35:33,2021.12.30,455ff6,疯狂心动,Aiaiaiaiaya,danmaku,
51.78,19:35:34,2021.12.30,e33fff,太好看了,箐箐雨,danmaku,
51.78,19:35:34,2021.12.30,e33fff,主播好帅,哥谭旧友,danmaku,
51.78,19:35:34,2021.12.30,455ff6,啊可恶,顾流年Ginkgo,danmaku,
51.78,19:35:34,2021.12.30,e33fff,再买个！,竹马-上班中,danmaku,
51.78,19:35:34,2021.12.30,e33fff,我去,北梨iiii,danmaku,
51.78,19:35:34,2021.12.30,e33fff,呜呜呜呜呜,方丈憋跑我是小施主,danmaku,
51.78,19:35:34,2021.12.30,e33fff,好看好看,人美心善温客行,danmaku,
52.83,19:35:35,2021.12.30,455ff6,不喜欢那就去掉,今天不熬耶,danmaku,
53.85,19:35:36,2021.12.30,58c1de,宝贝你好帅！！！！！！！！,百事一卿,danmaku,
53.85,19:35:36,2021.12.30,e33fff,要眼镜！,歌姬枫秀S,danmaku,
53.85,19:35:36,2021.12.30,54eed8,乖宝你太可爱了,山猫与兔子-,danmaku,
54.89,19:35:37,2021.12.30,e33fff,好帅啊,听风和她,danmaku,
54.89,19:35:37,2021.12.30,e33fff,都好看,Invisible月丶,danmaku,
54.89,19:35:37,2021.12.30,e33fff,眼镜！！,猫狸子的瓜,danmaku,
54.89,19:35:37,2021.12.30,e33fff,好帅！！,游木岗不再emo,danmaku,
54.89,19:35:37,2021.12.30,e33fff,你开心就好,白茶清欢无别事-_-,danmaku,
54.89,19:35:37,2021.12.30,975ef9,hhhhhhhhhh,亞丽丝大小姐,danmaku,
54.89,19:35:37,2021.12.30,455ff6,再去嫖一个,粥泥子,danmaku,
54.89,19:35:37,2021.12.30,e33fff,我晕了我晕了,辣味蒸鱼,danmaku,
54.89,19:35:37,2021.12.30,455ff6,痣好涩的,SAFE了,danmaku,
55.91,19:35:38,2021.12.30,975ef9,卧槽,叶凌萱,danmaku,
55.91,19:35:38,2021.12.30,e33fff,崽崽，别剪头发！！！,鲸鱼极光,danmaku,
55.91,19:35:38,2021.12.30,e33fff,传下去主播整容了,Q沁夏,danmaku,
57.0,19:35:39,2021.12.30,e33fff,眼镜眼镜,橘座不睡觉,danmaku,
57.0,19:35:39,2021.12.30,e33fff,那你手上的是什么,阿渊的咚w,danmaku,
57.0,19:35:39,2021.12.30,e33fff,长发太棒了 超好看,哥谭旧友,danmaku,
57.0,19:35:39,2021.12.30,58c1de,好看好看,强力风扇,danmaku,
58.03,19:35:40,2021.12.30,e33fff,帅的！！！！！,啊哈蓝鼻子,danmaku,
58.03,19:35:40,2021.12.30,ffffff,太好看了————,这是七七呀-,danmaku,
58.03,19:35:40,2021.12.30,455ff6,太帅了,昭昭想见北北上万次,danmaku,
58.04,19:35:40,2021.12.30,455ff6,《丢了》,芝芝莓莓没有意思丶,danmaku,
58.04,19:35:40,2021.12.30,e33fff,那你手上的是什么,烤焦曲奇呀,danmaku,
58.04,19:35:40,2021.12.30,455ff6,我来了呜呜呜呜主播好帅,小关咕咕咕,danmaku,
59.11,19:35:41,2021.12.30,455ff6,八带它不香支持了4个铃铛,爆炸小妞,danmaku,
59.11,19:35:41,2021.12.30,e33fff,好好看啊呜呜呜我哭,陆意之丶,danmaku,
59.11,19:35:41,2021.12.30,e33fff,可恶恶,莫莫冒泡,danmaku,
59.11,19:35:41,2021.12.30,58c1de,快去配一个,我就注册玩玩,danmaku,
59.11,19:35:41,2021.12.30,455ff6,你喜欢就好！！！！,小黎爱吃土豆,danmaku,
59.11,19:35:41,2021.12.30,ffffff,你好好好看,嗷呜-啪,danmaku,
60.15,19:35:42,2021.12.30,54eed8,嘿嘿乖宝可爱,两面宿傩替我打乒乓,danmaku,
60.15,19:35:42,2021.12.30,e33fff,崽崽想怎么搞怎么搞,我只是个闲人啊,danmaku,
60.15,19:35:42,2021.12.30,455ff6,呜呜呜,旺仔牛奶不打烊,danmaku,
60.15,19:35:42,2021.12.30,975ef9,想看头发放下来,祢山刀刀,danmaku,
60.15,19:35:42,2021.12.30,58c1de,好帅！！！,帅气楼楼,danmaku,
60.15,19:35:42,2021.12.30,54eed8,这都能弄丢,圈圈圆圆的我ww,danmaku,
60.15,19:35:42,2021.12.30,e33fff,戴隐形了吗,方丈憋跑我是小施主,danmaku,
60.16,19:35:42,2021.12.30,e33fff,太好看了,Tehly天真蓝,danmaku,
60.16,19:35:42,2021.12.30,ffed4f,你好漂亮啊www,肝不好的明桑,danmaku,
61.2,19:35:44,2021.12.30,58c1de,想看眼镜——,拾十叁三,danmaku,
61.2,19:35:44,2021.12.30,e33fff,再买一个！,春栀想要中奖,danmaku,
61.2,19:35:44,2021.12.30,455ff6,好看,昭昭想见北北上万次,danmaku,
61.2,19:35:44,2021.12.30,455ff6,顾徐风支持了1个舰长,爆炸小妞,danmaku,
61.2,19:35:44,2021.12.30,58c1de,好看！！！,寄江北丶,danmaku,
61.2,19:35:44,2021.12.30,e33fff,你不喜欢就不要,哄蕾丝丝专用号,danmaku,
61.2,19:35:44,2021.12.30,455ff6,太帅了啊、,不想忙了,danmaku,
61.2,19:35:44,2021.12.30,455ff6,夸夸,月琰之,danmaku,
61.2,19:35:44,2021.12.30,455ff6,哭了,旺仔牛奶不打烊,danmaku,
61.2,19:35:44,2021.12.30,ffffff,崽崽哪哪都好看！！！！,自由快乐致你,danmaku,
62.24,19:35:45,2021.12.30,e33fff,给你再买一个,茶泡饭cha,danmaku,
62.24,19:35:45,2021.12.30,455ff6,点好 痣有病变风险,道也不知道,danmaku,
62.24,19:35:45,2021.12.30,e33fff,喜欢哥哥的颜值 哥哥是颜值主播,哥谭旧友,danmaku,
62.24,19:35:45,2021.12.30,58c1de,好好看！,御臣谨,danmaku,
62.24,19:35:45,2021.12.30,455ff6,八带它不香支持了1个铃铛,爆炸小妞,danmaku,
62.24,19:35:45,2021.12.30,455ff6,眼镜——,幽幽幽哩哩哩,danmaku,
62.24,19:35:45,2021.12.30,e33fff,买,_喵内__,danmaku,
63.27,19:35:46,2021.12.30,58c1de,变帅了呀,CHANGEE,danmaku,
63.27,19:35:46,2021.12.30,58c1de,都可以，你喜欢就好,02凌儿,danmaku,
64.32,19:35:47,2021.12.30,e33fff,帅哥帅哥帅哥,苏栢,danmaku,
64.32,19:35:47,2021.12.30,455ff6,呜呜呜我喜欢眼镜也喜欢泪痣QAQ,好烟花我飞沙,danmaku,
64.32,19:35:47,2021.12.30,e33fff,求求你别剪了呜呜呜,西白灵,danmaku,
64.32,19:35:47,2021.12.30,455ff6,主播帅晕了,是空白白w,danmaku,
64.32,19:35:47,2021.12.30,e33fff,那手在干啥,杰个昵称很高级,danmaku,
64.32,19:35:47,2021.12.30,e33fff,帅哥好久不见呜呜,-言说,danmaku,
64.32,19:35:47,2021.12.30,58c1de,憨憨,瓜瓜吃吃吃,danmaku,
64.32,19:35:47,2021.12.30,455ff6,那你刚刚手上拿着的？,明月隐影,danmaku,
65.36,19:35:48,2021.12.30,58c1de,嘤——,南絮絮的大动脉脉捏,danmaku,
65.36,19:35:48,2021.12.30,455ff6,你喜欢就好,阿游只为一个人而来,danmaku,
65.36,19:35:48,2021.12.30,e33fff,可爱w,草莓圣代巴巴托斯,danmaku,
65.36,19:35:48,2021.12.30,e33fff,快去配一个！！,摘星星的海穗,danmaku,
66.41,19:35:49,2021.12.30,e33fff,崽崽你怎么这么好看,田六啊,danmaku,
66.41,19:35:49,2021.12.30,455ff6,太可惜了,奶酪发电站,danmaku,
66.41,19:35:49,2021.12.30,e33fff,宝贝表演个扎头发可以吗,猫猫头悍匪,danmaku,
66.41,19:35:49,2021.12.30,e33fff,眼镜！！！！,小周小周要吃白粥,danmaku,
66.41,19:35:49,2021.12.30,58c1de,我透。美女,废话记录本,danmaku,
66.41,19:35:49,2021.12.30,e33fff,再去嫖一个,季十,danmaku,
66.41,19:35:49,2021.12.30,58c1de,好帅好帅！！1,百事一卿,danmaku,
66.41,19:35:49,2021.12.30,58c1de,可恶啊,玄江Mx,danmaku,
66.41,19:35:49,2021.12.30,58c1de,好想你,嚯呵呵呵呵,danmaku,
66.41,19:35:49,2021.12.30,e33fff,主播好帅,哥谭旧友,danmaku,
66.41,19:35:49,2021.12.30,455ff6,太好看了我的宝,旺仔牛奶不打烊,danmaku,
66.41,19:35:49,2021.12.30,ffffff,好看！,放电猫猫,danmaku,
67.45,19:35:50,2021.12.30,54eed8,再买一个,两面宿傩替我打乒乓,danmaku,
67.45,19:35:50,2021.12.30,58c1de,带上会更好看,我就注册玩玩,danmaku,
68.48,19:35:51,2021.12.30,e33fff,好帅,在下软妹,danmaku,
68.48,19:35:51,2021.12.30,455ff6,哥我为你流泪,社子酱,danmaku,
68.48,19:35:51,2021.12.30,54eed8,好看的,酒红兔子,danmaku,
69.52,19:35:52,2021.12.30,e33fff,那个痣也是可爱的,楼大树,danmaku,
69.52,19:35:52,2021.12.30,e33fff,哥哥好帅好苏,哥谭旧友,danmaku,
69.52,19:35:52,2021.12.30,455ff6,夸夸,小熊摊手__,danmaku,
69.52,19:35:52,2021.12.30,e33fff,草 太好看了宝,東南坼,danmaku,
69.52,19:35:52,2021.12.30,e33fff,眼镜眼镜,歌姬枫秀S,danmaku,
69.53,19:35:52,2021.12.30,58c1de,一周洗几次头,藤井哇塞,danmaku,
69.53,19:35:52,2021.12.30,e33fff,哎嘿嘿嘿嘿,河三川,danmaku,
70.59,19:35:53,2021.12.30,e33fff,好看啊,波子汽水喝吗,danmaku,
70.59,19:35:53,2021.12.30,54eed8,你喜欢就好,山猫与兔子-,danmaku,
70.59,19:35:53,2021.12.30,455ff6,再配一副嘛！你戴眼镜好好看,Orimoto,danmaku,
70.59,19:35:53,2021.12.30,e33fff,心动orz,猫狸子的瓜,danmaku,
70.59,19:35:53,2021.12.30,e33fff,崽崽，先别剪！！！,只想躺平做废物,danmaku,
70.59,19:35:53,2021.12.30,455ff6,江山巳jjs支持了1个星愿水晶球,爆炸小妞,danmaku,
70.59,19:35:53,2021.12.30,455ff6,好好看,木子猫的鱼,danmaku,
70.59,19:35:53,2021.12.30,e33fff,要眼睛,西西的灯,danmaku,
70.59,19:35:53,2021.12.30,e33fff,我的天啊！！！,豆沙包子是白菜馅的,danmaku,
71.88,19:35:54,2021.12.30,58c1de,小宇,-高额头仙子,danmaku,
71.88,19:35:54,2021.12.30,54eed8,有长发不需要眼镜,大盗貌岸然,danmaku,
71.88,19:35:54,2021.12.30,e33fff,别剪！,wierd,danmaku,
71.88,19:35:54,2021.12.30,e33fff,呜呜呜呜呜呜呜,月月月月月11,danmaku,
72.97,19:35:55,2021.12.30,975ef9,不要哇,亞丽丝大小姐,danmaku,
72.97,19:35:55,2021.12.30,e33fff,表演个扎头发可以吗,猫猫头悍匪,danmaku,
72.97,19:35:55,2021.12.30,455ff6,那是镜框,瑶光_-_,danmaku,
72.97,19:35:55,2021.12.30,455ff6,听风和她支持了1个告白花束,爆炸小妞,danmaku,
72.97,19:35:55,2021.12.30,455ff6,买！,雾起rong,danmaku,
74.07,19:35:56,2021.12.30,e33fff,再给你买一副眼镜吧~,云小鹤飞走了,danmaku,
74.07,19:35:56,2021.12.30,e33fff,眼镜————,阿兹卡班直通车,danmaku,
74.07,19:35:56,2021.12.30,58c1de,别剪了,我就注册玩玩,danmaku,
75.12,19:35:57,2021.12.30,e33fff,记得配新眼镜！！！,摘星星的海穗,danmaku,
76.21,19:35:59,2021.12.30,58c1de,下次戴一个——,拾十叁三,danmaku,
76.22,19:35:59,2021.12.30,455ff6,月光bot支持了1个焰火,爆炸小妞,danmaku,
76.22,19:35:59,2021.12.30,e33fff,别剪了别剪了,松本十四松,danmaku,
76.22,19:35:59,2021.12.30,e33fff,快去配一个,白萝卜不吃胡萝卜,danmaku,
76.22,19:35:59,2021.12.30,e33fff,小宇你真好看,小找事儿1551,danmaku,
77.25,19:36:00,2021.12.30,455ff6,都好都好,不想忙了,danmaku,
77.25,19:36:00,2021.12.30,e33fff,别！！！！！！！,Yellowbeard_BC,danmaku,
77.25,19:36:00,2021.12.30,e33fff, 宝贝表演个扎头发可以吗,猫猫头悍匪,danmaku,
77.25,19:36:00,2021.12.30,54eed8,哈哈哈哈,超想吃舒芙蕾,danmaku,
77.25,19:36:00,2021.12.30,455ff6,太好看了哥哥,文命,danmaku,
77.25,19:36:00,2021.12.30,455ff6,榴莲麦麦提支持了1个i了i了,爆炸小妞,danmaku,
78.37,19:36:01,2021.12.30,54eed8,哈几码,糕贵的酒舞宝,danmaku,
78.37,19:36:01,2021.12.30,e33fff,别剪了！,箐箐雨,danmaku,
78.37,19:36:01,2021.12.30,58c1de,这还有鱿鱼须刘海,CHANGEE,danmaku,
78.37,19:36:01,2021.12.30,e33fff,啊啊啊啊啊别剪,初初末,danmaku,
79.39,19:36:02,2021.12.30,e33fff,不要剪了,千城墨白雾满天,danmaku,
